Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,LATITUDE,LONGITUDE,y
33.933229318421176,25.16661465921059,681.3244920658,86.66614659210589,1.1,6.466614659210588,20.87,92.26,1
31.660872908025656,24.778266998047037,595.9564827397006,84.30436454012829,1.1217458160513143,4.273928086115457,22.83,91.08,1
34.626622708655724,25.080735856517304,729.6969800875776,88.40367928258651,1.6788962152240459,6.1770565739307886,22.64,91.64,1
34.52075597110365,26.460377985551823,478.2828244789352,86.60377985551821,0.860377985551822,6.101889927759109,22.68,89.07,1
33.74198641703628,24.62543294173392,461.58539892338644,85.77351443951622,0.8060950807460159,3.8381494126008824,21.98,90.22,1
34.264717056165544,25.36112386223928,426.97973882729883,88.61123862239278,1.961123862239277,5.9370795407975905,22.7,90.36,1
34.56446382947049,26.079523403973766,637.9577446854263,84.84940425496721,0.9752978725163965,5.945178723509838,25.72,89.26,1
33.00989700271077,25.38020599457845,448.25772479669195,85.04948501355388,1.6138155311739029,5.855463487801517,22.29,91.13,1
35.04461329683171,26.38892265936634,527.0955766914826,87.0,1.1553867031682894,6.133232021900973,22.8,89.58,1
33.13381081394508,22.27335139523112,676.9928377908238,86.3309459302746,2.63381081394508,6.76726351743135,24.75,90.41,1
33.10660953554007,25.92158811136761,757.0090253784854,88.6167380805749,0.4,6.076652383885019,22.7,90.36,1
34.63596960402921,25.9374099767076,508.7265939439762,90.0,1.6,6.1,24.88,89.36,1
36.007531771013994,25.22596826247285,342.73960294604217,87.29626983595448,0.537710608989257,5.385293672586675,22.68,89.07,1
32.805745656576086,23.44726010696292,560.1331790851024,83.90601152707801,1.5415144503868288,6.073630053481459,24.88,91.93,1
33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,21.83,91.84,1
36.571066548289195,25.546809481531856,223.6337279836789,86.61276207387257,1.0063810369362896,5.167657244323547,23.17,89.22,1
33.78800808382908,25.66498989521365,734.6092522458102,86.94004041914539,2.9940040419145393,6.111991916170921,22.29,91.13,1
34.99607354572247,25.419632271387652,1089.6650055456396,88.94110318583704,0.8921470914449386,6.196073545722469,20.87,92.26,1
36.0,26.613490847054855,282.27319223512967,84.0,1.7,5.513490847054855,25.63,88.66,1
34.05450194628916,26.016459564664277,345.8729566104213,86.44306376582087,2.8886636876320435,5.8822978233213945,23.26,90.67,1
33.064497724136956,25.04746412315264,677.3550227586304,87.0507175369472,1.1525358768473604,6.242392369457919,20.87,92.26,1
35.5,24.7674009783488,165.49096113153988,79.88531068218924,0.5344067953432275,4.473841750408165,25.63,88.66,1
30.59834284575749,25.4,686.0,89.0,2.9,6.3,22.29,91.13,1
32.96728539031667,25.648766086507578,428.64817563331826,86.0,4.1345707806333385,5.560493565396969,23.48,91.19,1
36.35097312015077,24.874513439924613,398.3650103384035,83.1900620304213,1.4174948307982254,5.009503101521065,23.61,89.84,1
34.432494537941785,25.294967227650716,468.1121449662161,83.90618172427233,1.6974836138253586,5.262472689708931,24.75,90.41,1
35.12720284863498,25.657018440785,612.8547653643261,86.42981559215002,2.5346567466724834,5.6,24.15,89.55,1
33.68815108668659,26.170616304437804,633.933597801793,86.70616304437804,1.429383695562196,5.988151086686589,22.83,91.08,1
33.68814531000553,25.597629062001104,643.7866155800995,86.24407265500277,4.385076486495303,6.175592734499724,21.98,90.22,1
33.90600138454859,25.867751211480016,410.59002076822884,87.85249480794279,1.0234996538628531,6.123499653862853,23.17,89.22,1
35.22892877267708,25.283258551230475,657.6343802827733,87.76651710246095,1.5279024146158728,6.894419517076825,23.26,90.67,1
34.13091498940529,25.434542505297355,791.3091498940529,89.0,1.3,7.201813757946031,23.01,91.37,1
34.568571543480935,25.198000080436657,516.0,86.43142845651906,1.4784285771740469,5.564714268477859,21.46,91.98,1
34.66668666361206,26.0,406.6692662695673,86.66686663612056,0.766686663612056,5.766806645284391,22.68,89.07,1
33.52002409588577,25.43003614382865,523.4969880142788,85.79975904114231,2.0401686712003873,6.7199036164569215,21.46,91.98,1
34.19805660328524,24.50116603802886,321.722614557349,83.42968194097986,0.9570318059020135,5.728515902951007,25.63,88.66,1
32.03975330715922,25.819876653579612,494.89444941108246,86.90061673210195,3.5813568106242886,6.150308366050975,21.98,90.22,1
33.43184963561315,26.095309179245298,558.8766002948128,86.73827294811325,2.1785181155660274,6.582222826650959,22.68,89.07,1
33.88715457425397,25.419060638059964,395.42403084701937,88.0,1.2935095223694875,2.5,22.68,89.07,1
35.55476306513802,25.390473869723966,559.3092337154956,86.54763065138017,1.9071324137578403,6.035710804585947,23.48,91.19,1
31.64946359404156,24.952682029792204,1106.473179702078,92.50536405958441,5.1107281191688205,7.202145623833764,21.46,91.98,1
34.71763842020353,26.151270376910258,333.6472315959295,87.0,1.6621824057724357,6.062182405772436,24.35,88.56,1
31.442907783914354,24.647387078284236,970.5111982359247,92.51119823592471,3.298148148,6.953359470777411,21.46,91.98,1
32.916177335638466,25.451467993084588,524.2642387552261,88.1617733563847,3.1279212803151824,6.038226643615297,22.5,91.46,1
34.44318513305401,25.563067905578833,611.5114796568904,86.26135811157666,0.7522716223153297,6.010796283263503,22.34,91.79,1
34.92960427524516,25.4,870.2765067859351,88.80263816503225,3.2013190825161226,5.5098680917483875,22.64,91.64,1
31.814076700106842,26.328446020064103,643.445710591239,90.42815340021367,3.2,5.971553979935895,22.5,91.46,1
35.32761780484067,24.967037520339737,1230.5656630097706,88.42539268280224,1.7191535772399253,5.86169284552015,22.83,91.08,1
34.5,25.783965535609482,1035.3086054441287,87.4810339317155,2.967931071218967,6.967931071218967,21.46,91.98,1
34.07692012133873,25.3829066397025,1137.8290663970251,91.74359959553756,1.768373441189985,6.665813279405008,22.64,91.64,1
34.32449021590895,24.50504851196166,515.6262127990416,82.9065531997604,2.4517719120814676,5.405048511961662,21.46,91.98,1
34.08419584544183,26.17356676353468,410.20979227209176,88.15804154558165,1.9577626089765137,6.557762608976514,24.75,90.41,1
30.751379742588664,24.355862165019705,976.7482840266748,93.3482747414368,3.298148148,7.353448195816914,21.46,91.98,1
36.09935476355999,25.5,377.0129047288004,86.92811054539999,1.5287557818400053,6.371244218159995,23.48,91.19,1
34.31727507043081,25.163455014086164,520.0199484505221,91.0,1.2827249295691865,6.555814901396861,22.7,90.36,1
35.26843854245921,26.2,317.99667693275063,86.68438542459208,2.2631229150815853,6.573754169836829,23.26,90.67,1
35.0,25.793246011513595,423.30495374191844,82.39869017270392,1.8263610402975832,6.28649202302719,23.17,90.18,1
33.03311059697132,22.73349243073477,440.6708031991041,83.33492430734773,0.8333015138530454,4.16660302770609,25.72,89.26,1
34.87390514470895,26.566309284556905,321.4722879832974,81.70107214632928,2.1298927853670717,6.783154642278452,25.72,89.26,1
33.11035578818098,25.05724905172669,536.9867220445062,87.0,3.783466056713517,6.248964421181902,22.34,91.79,1
33.552773811349844,24.70554762269968,429.2540135845733,88.0,3.1045620754820855,6.304562075482086,23.48,91.19,1
35.505007034894746,26.044853975719814,271.88386698023226,87.64116819424147,1.0269123854318893,6.2730876145681105,24.35,88.56,1
32.76211049219426,25.8,483.7355325672153,91.49777424111005,0.8123330680832532,5.887221780138756,22.7,90.66,1
34.250478480732845,24.89808607706862,452.3133925141903,86.49521519267155,1.4933012697401649,6.049521519267154,22.67,92.2,1
38.27517402690258,26.062412986548708,679.1944311391173,81.82552208070776,3.2604176645661997,6.320139221522067,22.68,89.07,1
33.18947210939494,24.26315936456472,700.3157569274955,84.3157968228236,1.6736832656369658,5.994737052080675,20.87,92.26,1
33.82247019816025,24.762947027596255,680.1115891721124,84.87649009198752,1.3247019816024972,6.287649009198752,20.87,92.26,1
36.566133722389836,25.178508013472744,659.2232086793128,85.39668447438387,1.457016026945485,4.777679132068711,21.83,91.84,1
35.07428919312405,25.6,543.7009477425013,84.0,1.3102843227503786,6.010284322750379,23.01,91.37,1
33.787099133360066,25.927423483380117,662.2742348338012,85.53225216659983,2.140324350020049,6.4,21.83,91.84,1
34.13637554119423,25.6,636.9395050511462,87.57574963920385,1.512125180398076,6.115149927840769,22.83,91.08,1
34.06149846286444,25.308012297084495,439.1654457693129,85.0,0.7540061485422469,4.331529205575673,22.83,91.08,1
32.81390070869482,25.563278171497117,845.2012608067176,90.0,2.2493774628023044,6.4,22.29,91.13,1
33.46274471686331,26.21568617921583,499.6732086496643,85.6143794026139,2.368627641568345,6.075817342875299,21.83,91.84,1
33.4,25.4,339.0,82.0,1.0,5.4,25.63,88.66,1
32.69941700732529,24.799417007325292,546.4361455458319,87.79650204395175,5.038950613185526,7.001165985349416,22.34,91.79,1
36.43580097605462,27.04222087844916,324.4592234253109,88.3209951197269,0.9,6.151359219156303,22.7,90.36,1
34.45506678953368,25.444533310993876,393.0079979894489,83.89066621987753,4.610533478539802,5.666799966490815,22.34,91.79,1
35.16478214746722,23.38239107373361,996.1112115131358,84.45597768433403,1.1392029754221291,6.184800743855533,22.67,92.2,1
34.8,25.41741822066529,396.39345765322344,86.0,1.1567639859876353,5.917418220665293,23.48,91.19,1
35.50905995744447,25.189950524076025,1106.5139118922827,88.10049475923975,1.7004947592397541,6.010049475923975,22.67,92.2,1
35.0,26.426181827277908,495.2872710899765,86.0,3.4545456819477054,6.7,22.83,91.08,1
34.50040787343615,25.464897822793485,452.7020435441303,87.11836683547557,0.3057144050557001,5.511836683547557,24.75,90.41,1
33.50954596881218,24.617728227794057,531.6181612475127,84.01363709830312,1.0040911294909356,4.417728227794055,20.87,92.26,1
32.86916721526991,24.89559531646713,646.5351006302244,87.52202341766434,3.5471820958455873,6.374225759430784,22.34,91.79,1
33.408302085381344,25.5,403.83395829237315,89.82641492884888,2.1,6.347924478654665,22.7,90.36,1
35.654136084814326,24.903507901049952,502.56387618335526,86.42356014135721,2.7293195759283626,5.741099646606969,22.34,91.79,1
34.4,24.999269370021953,357.91061821142995,86.0,1.6874086712527436,6.611860698769206,24.88,89.36,1
35.1579579213945,26.116306311790826,503.3300309258348,89.16306311790825,1.6394894803486242,6.5884084157211005,24.75,90.41,1
32.52144200749563,25.071460817989504,410.28501561022745,86.7142319700175,1.3141702093450682,5.078595613492128,23.48,91.19,1
32.65231599352543,25.21302453419661,509.9978214326102,86.43487732901696,2.4911717393762705,6.482561335491526,21.46,91.98,1
33.74459410488859,25.63851473777851,732.2500905956099,87.61485262221487,2.2277029475557026,6.2891882097771905,22.5,91.46,1
34.290173078664495,24.735723074136807,582.4554999547231,85.83930768534202,1.660692314657979,5.709826921335505,22.34,91.79,1
33.6841081031532,25.6289729742117,570.1650449665924,87.90342341929434,1.5193153161411328,5.028972974211699,22.5,91.46,1
32.0,26.1,490.4398474167763,87.07997225759568,1.577777778,6.039986128797841,24.88,89.36,1
35.29336407534477,26.766437970574678,408.7482847793101,85.56292880517248,4.570633224252843,5.9437071194827515,21.98,90.22,1
34.958866531552225,24.621629360893674,277.99291582220144,87.80141683555972,1.1797874746660424,5.740779259557844,22.7,90.36,1
33.670964127513564,25.93153961222825,474.3153961222825,90.07884903057062,1.4261584489130006,6.736920775543499,22.43,89.66,1
35.286071064673635,25.685238580435158,390.93563422819875,85.0,0.9139289353263693,5.84261929021758,22.34,91.79,1
31.211861191353428,24.896609661792645,1262.7968792498975,91.71187117609806,2.4610161029877435,6.506780676414707,22.5,91.46,1
33.8,25.831161339437525,897.9716286200079,87.56279553520825,2.48744089295835,6.468838660562475,21.83,91.84,1
34.956964912085574,23.096206140106972,980.227745620962,82.83544736812837,1.6012684208770205,5.711392982417116,24.88,91.93,1
33.73390803937841,25.9904351400444,403.73029538268423,89.80870280088799,1.4191297199112012,6.571305420133197,22.36,90.34,1
34.33297134818931,26.683514325905346,235.2319774930068,79.83514325905345,2.46811460724276,6.46702865181069,23.78,90.39,1
32.030420879358324,25.030420879358324,1161.0412884989357,88.69579120641677,4.926052198395807,6.669579120641677,21.46,91.98,1
34.40449657251041,25.568538988844555,546.0225578446392,84.31461011155447,3.79100685497918,5.657305055777239,22.34,91.79,1
33.87449668864776,25.744112281719538,1061.705310050084,90.0,2.231360626043417,6.199023780884804,20.87,92.26,1
33.143790988003936,25.00028421374033,776.4208570556196,87.53659626353338,1.9138390926937676,5.080101140354696,22.5,91.46,1
33.95678387463393,24.47286450146428,626.5427099707144,89.13567749267861,0.7160806268303471,6.1,24.88,91.93,1
34.37703875361644,24.320665121745204,392.68883739150675,85.97703875361644,1.6045922492767117,5.993111626084932,24.88,89.36,1
35.6,25.463378794023452,443.2686252381513,88.0,1.9634837297916763,5.545330530455737,23.17,89.22,1
33.1248809384124,25.147511906158762,650.6516668622264,89.5248809384124,1.88416269794708,6.01583730205292,22.29,91.13,1
30.767649189002928,25.4,606.2194324345816,86.94796216230544,1.705203783769456,6.084388648691632,22.83,91.08,1
35.19276772982502,25.827712101315615,420.976008442968,86.0,2.051808067543744,6.224095966228128,23.48,91.19,1
32.5,24.910442531849238,747.5796455679231,88.0,2.5840708864153923,6.005221265924617,21.83,91.84,1
32.75346480434635,25.77442253260894,418.60394413039046,86.17051644927372,1.774074074,6.7,23.61,89.84,1
35.423311881341505,25.426589446455104,763.0268553189323,87.22350922574829,1.9223509225748292,5.918112398694556,23.61,89.84,1
35.2144691631816,26.285530836818403,391.9649117138492,85.0,2.1842466945472094,6.140839205002413,24.75,90.41,1
33.065419740193974,25.433022425357834,907.3419346011394,91.14975803230548,2.031325640671872,6.323383495610539,22.5,91.46,1
35.7347607701266,25.19304784597468,730.0428231037979,89.0,1.4582870758480828,7.1,24.88,91.93,1
36.36185348460019,25.619073257699906,788.6050745535516,82.09536628849952,0.9904633711500473,5.423841572124882,23.17,90.18,1
34.03056143766288,25.818336862597732,413.2615463870534,90.06112287532576,0.6427860127280368,6.01833686259773,22.7,90.66,1
33.23606255516198,24.411624989970548,308.7556243480857,86.1162498997055,0.7523124548674726,4.2336873846613186,22.7,90.36,1
34.655218571446206,25.675064285719476,648.7100285722378,85.45038571431684,0.955555556,5.730025714287789,25.63,88.66,1
33.3,23.5,162.0,72.0,1.0,3.7,25.63,88.66,1
34.76968670489742,26.192421676224352,337.4398815173726,90.0,1.4,5.807578323775645,22.43,89.66,1
33.60420431220073,25.2,1451.44219070724,90.50525539025091,1.0031532341505462,6.552627695125455,20.87,92.26,1
34.50212426308533,25.076327664428327,736.2685873019966,87.0,1.2742034013430033,7.074203401343003,24.88,91.93,1
32.73811279406607,25.780269600847703,326.99513581331286,87.66217332054276,1.4394607983045928,4.940808802543111,23.26,90.67,1
34.85265730117638,25.931318443730287,346.21703890674286,86.0,1.028113592711619,5.618864072883811,24.88,89.36,1
33.60909152397983,25.450413148608508,446.00826297217014,85.12396712847874,2.1371901385436205,6.061983564239368,22.67,92.2,1
34.782454536650235,25.239654575389192,472.4421822407886,87.56490907330047,1.2740363706798097,5.7480727413596195,24.88,89.36,1
34.23444763045183,25.560614286614616,752.5968096168439,85.3230952230897,2.9787714267707632,6.111080949079732,21.46,91.98,1
33.109147210757996,25.865891496638124,427.9302346974314,86.93178299327626,2.0795348979828763,6.186356598655251,22.29,91.13,1
35.624750954023405,25.9,354.70738960586374,86.0,2.1,6.2,23.48,91.19,1
32.57179211416987,23.66524093963105,717.8689765092237,87.13770078302588,1.1,6.727540156605175,22.83,91.08,1
34.68138503549613,26.708831021297677,416.0173129437016,85.15930748225193,2.429177280171709,5.668138503549613,22.29,91.13,1
36.696772270058126,25.141960489244386,347.9028699607529,85.03227729941877,0.748386135029062,5.109683189825628,25.63,88.66,1
38.1713193187272,23.965526938598916,148.94488839240336,80.12630748534777,2.0,5.781576871336941,25.63,88.66,1
35.47204139713537,25.81322044941161,425.55873317033155,86.01473815345302,0.3985261846546979,4.9749890278259725,22.68,89.07,1
34.25857342170827,24.905432159074877,1308.205483081841,90.88285315658347,3.046858737366613,6.720713289145867,21.46,91.98,1
35.281991899335175,26.176001472848153,469.7600147284815,85.38000736424075,1.7619992635759247,6.414002209272225,25.63,88.66,1
32.813669648515486,25.61366964851549,436.8275015843365,88.0,1.3683482425774378,6.368348242577437,24.88,89.36,1
33.563925328115225,26.1,951.1738142986836,89.0,2.4,6.3299066601440295,21.98,90.22,1
33.39031282505328,25.478794875038055,496.45423062328746,86.0484358747336,2.5278794875038058,6.427879487503806,24.75,90.41,1
32.69585765966997,25.9451979214623,342.5876050778371,85.84934026179234,1.514814815,6.020527790566135,22.68,89.07,1
34.8,24.08693491523901,316.6494970339269,81.23366864404876,1.2649497033926853,4.448115381368303,23.26,90.67,1
36.49887950913995,24.933408032724003,598.8419237632604,84.66591967275997,6.365695574587952,6.816479918189991,22.34,91.79,1
36.110886014316016,24.823291431998925,350.7721503579004,86.22278496420996,0.6336709785259762,4.556962410524901,24.88,89.36,1
33.440860652346565,25.587194486150313,598.0488822159501,86.38416541549064,2.2441187133401383,6.551222055398752,23.48,91.19,1
33.339461188046776,26.223856316812473,486.3300578231268,84.11928158406236,2.808251445578171,6.211928158406237,21.98,90.22,1
32.49089430602107,24.87754184635046,613.972644545586,88.77541846350462,4.788770923175231,6.966312769525693,22.34,91.79,1
35.85048950392197,25.475734255882955,411.2132872058521,87.0,1.550489503921972,5.02622375980493,23.17,89.22,1
33.21312328978852,25.887873973873113,514.230959264049,87.37375342042296,1.612126026126886,6.486876710211477,24.88,89.36,1
34.07696678996229,26.453819926022625,430.0741254424135,86.84606642007542,0.3153933579924578,5.276966789962289,22.68,89.07,1
35.39684013631344,24.876436944048223,541.2988278332489,86.0,0.8404275009064447,6.238218472024111,24.88,91.93,1
35.22613147555239,24.89806032762447,501.72575409530583,88.50969836187767,1.4442289250977018,7.800646557458511,24.75,90.41,1
37.4435998714661,23.82100007415417,567.9339990607139,79.28400029661668,1.7214000049436116,5.242400079097784,24.88,91.93,1
34.716489863332576,25.311861150334167,543.5053041000227,86.56702027333485,1.3582449316662877,6.558244931666288,25.63,88.66,1
33.71380528932089,25.545522115728353,543.4403556970456,87.22761057864177,4.469030501487239,6.454477884271645,22.34,91.79,1
33.553281274715225,19.95581847827309,694.8604538043172,85.01268601778933,0.9076116106736034,3.5431324604837524,24.29,91.73,1
32.37994307806337,25.45180646541545,897.3536247430973,89.11977231225347,2.99581784980278,5.364068306323958,22.5,91.46,1
36.25648169993373,25.269563925804313,657.9130822258705,85.9130822258706,2.560872148391373,5.791308222587059,22.67,92.2,1
33.889442534626404,25.340799207929248,467.80167762293365,89.11840158414151,1.6407992079292486,6.7763196831717,24.35,88.56,1
34.59947521596674,24.45170554810808,451.51967940124706,87.99737607983373,1.7506559800415695,6.449868803991686,21.98,90.22,1
35.14410373617426,25.85589626382574,706.9823032774656,88.13974065956435,2.158077802130694,6.513974065956435,25.72,89.26,1
35.146239001380415,26.434102429163033,272.73119500690206,86.21965856945656,2.034102429163034,6.187863427782622,22.7,90.36,1
34.12841358642054,25.82951848147676,614.5090709255247,81.56827172841079,2.702209790112442,5.82841358642054,22.64,91.64,1
33.626707774036944,25.386337807704457,635.9131907218979,86.46584451926114,0.8,4.8,20.87,92.26,1
33.25441579610357,26.55651640814874,434.5651640814874,87.10870897962815,5.045645510185924,6.354354489814075,21.98,90.22,1
34.900823747380144,25.775205936845037,481.70263452564154,86.25617810535111,1.1016474947602948,5.329736547435847,22.83,91.08,1
33.091409649277175,24.390859035072282,906.6398675449402,88.86288552608424,5.881718070144565,6.409140964927718,22.34,91.79,1
34.757578595213126,25.461614269857915,420.0,86.20201783732239,1.1797982162677607,5.641412486125675,23.61,89.84,1
33.14137931,25.58965517,460.0,87.22627571538402,2.5,6.196551724,21.83,91.84,1
34.77427766411079,25.794221312886314,494.8844262577263,85.51444671778421,1.651444671778421,6.254334015335263,25.72,89.26,1
33.581060891135095,24.595265222783773,696.8996076710832,88.04734777216227,4.333428279743204,6.595265222783773,22.34,91.79,1
33.360013827937955,25.42998962904653,338.85005185476734,82.09996543015511,0.9900034569844897,5.40999654301551,25.63,88.66,1
34.57088311583623,24.960989374166928,740.6593624500158,86.0,0.7049468708346497,6.47802125166614,24.88,91.93,1
34.79663794801295,25.262689641589642,614.4403446238446,86.1865517920518,2.4067241039740983,5.806724103974099,21.83,91.84,1
35.16975067035634,27.063305630039594,309.2801474545533,77.68347184980203,2.468347184980203,6.110083109881218,23.78,90.39,1
36.080821273653065,24.131507235808158,678.7054594832451,81.15753617904079,1.6551376626642782,5.0876714905387725,22.67,92.2,1
36.4,24.664802138275512,577.1267708755965,81.94369806458792,2.3168905806236255,5.881692718899137,24.88,91.93,1
33.104989631495485,25.663031559818727,406.6303155981873,88.44547339728094,1.3554526602719073,6.007578899546821,23.61,89.84,1
33.384049529487655,23.991595047051234,669.2349598807592,82.58834670641359,0.8092643883339523,0.6295120357722306,22.5,91.46,1
37.0348355088521,25.355054830382635,557.6065796459162,87.22150690054661,1.6556986198906758,5.510753450273311,24.88,89.36,1
36.29288143654795,26.105637819129058,383.18394201710163,83.16913457387166,0.4,4.850740372161497,22.68,89.07,1
33.02744251682837,25.874936129809303,728.9473174519908,87.47493612980931,2.7474936129809304,6.120051096152556,21.83,91.84,1
33.70844390724657,25.6,689.0,85.83324487420275,2.1,6.625013268869588,24.75,90.41,1
33.74406521141227,24.24441160536376,371.8170146442224,83.72205802681879,0.46508405637660605,4.983728985905849,23.17,90.18,1
33.742123733788354,25.100343279261114,253.7465863641828,85.83904188315591,1.1452055844207887,5.219520941577958,24.35,88.56,1
35.844898267146135,26.110305953069624,473.03264505420043,90.44795779784238,2.1552042202157615,6.234489826714614,22.8,89.58,1
36.66059144866822,23.831112014209303,900.7555194316279,84.1451893996434,1.6103706714031005,5.322815477086821,22.64,91.64,1
30.53158101214642,24.709474303643926,1227.2310710119805,89.93683797570716,3.0778932914975057,6.406316202429284,22.29,91.13,1
33.849263452793515,25.311784755303727,447.41246643563045,85.50736547206483,1.0147309441296595,6.053682736032415,24.75,90.41,1
35.10625060852929,25.820312043603032,527.0469039051413,89.0,1.0062506085292906,5.965626521323227,22.7,90.36,1
34.772504270800376,26.27583190973321,495.19965833596996,88.75831909733208,0.5,6.067075503532645,23.17,90.18,1
33.454898846140466,25.010642032957477,1484.6925263764163,86.33614780225513,1.2893579670425213,6.755743186817008,20.87,92.26,1
34.7,24.50728806579656,508.67274005483046,85.34548010966094,1.0,6.336370027415234,22.67,92.2,1
35.29469250511439,25.390961608969423,585.6484533595469,88.21807678206115,1.2563846435877695,5.5398844602672686,22.5,91.46,1
34.07393559388101,24.960866343731283,653.9544599880219,85.60866343731284,1.0608663437312842,6.139133656268716,22.67,92.2,1
34.535769003459045,24.752307995387937,1288.549990149892,90.0,2.0119230011530154,6.620192497117462,21.46,91.98,1
35.38493674824131,25.105481024472393,714.8903795105522,88.68493674824131,1.563012650351738,5.7630126503517385,22.64,91.64,1
34.22964584191422,25.796377518220723,462.52907736869395,83.0,2.8,6.2,24.12,89.04,1
34.84840943122176,24.72074689909504,483.82987596380167,85.0,0.9276625321267222,4.210650128506888,25.63,88.66,1
34.954279344623615,25.471038092448676,291.8506348741446,85.14936512585543,0.8420761848973488,5.456101579863131,25.63,88.66,1
33.31390503951945,24.959509966126188,497.1390503951945,85.06339977417458,3.9809800677476255,5.858284881441655,24.12,89.04,1
36.14104664555052,23.480348881850173,498.5436102312714,78.14738338612372,1.7393022362996575,5.190174440925086,24.88,91.93,1
34.36661122218344,25.541236971921645,403.75124750087264,86.74958416637578,1.483305611091719,5.866444888733752,22.7,90.36,1
35.49943652401386,25.500563475986144,572.5942972899771,85.99436524013858,2.397746096055428,6.201126951972286,23.48,91.19,1
32.06555948020508,25.673180212643373,603.1489988186479,91.85100118135209,2.6493404016597086,5.937420496167875,22.29,91.13,1
32.70701442613567,25.487330127525407,514.7623876199951,87.3099519128811,1.3609608878887303,6.549320510101629,23.61,89.84,1
34.407083563256336,25.94743331493949,446.82649696501636,87.76283342530253,1.766016602288226,6.205133370121014,22.36,90.34,1
35.1721901379139,25.42024497044702,428.367074950745,85.83537475372518,3.2164625246274827,6.193659960596028,23.48,91.19,1
32.2,25.9,422.0,85.0,0.9,5.9,25.63,88.66,1
34.09672673629029,24.47381389032234,509.3927916451649,87.5490989556456,1.6483633681451464,6.393453472580585,25.72,89.26,1
34.77156873252239,25.404247980751222,537.8725605774633,84.90522910840798,1.7526145542039901,6.724183286726384,23.17,90.18,1
35.54272938862076,24.21409408293114,917.1761760366393,85.17766650165844,1.5541935780148175,6.7,24.88,91.93,1
35.01166109310938,24.4194351551823,855.3073205153627,87.01943515518231,2.6213786707005324,7.576677813781237,22.36,90.34,1
34.32287089790958,25.111070568880653,512.203167373906,87.1107056888065,2.4332117066419534,6.3,22.5,91.46,1
33.03762835541804,24.79407088854511,1471.613448012376,91.62371644581955,1.511858222909778,6.705929111454889,20.87,92.26,1
34.4488240491745,26.048824049174495,483.38225765134246,86.0,0.8852932513758406,6.282941349724831,24.88,89.36,1
35.31883220797296,22.033771775855776,619.9513419988732,82.59416103986479,1.260389264009014,4.936691255923381,24.29,91.73,1
35.9644083103812,24.873181359047766,1033.6490780533375,84.18045592285671,0.7546362718095526,5.690727456380895,25.63,88.66,1
34.41003073040015,25.59665642319995,533.7659496239966,85.5866256927998,1.87933128463999,6.296656423199951,23.01,91.37,1
35.130312361111336,23.601294702380855,518.3549117063476,82.01294702380855,0.9012947023808555,4.6696876388886635,23.01,91.37,1
34.79714999506534,19.583849972036926,272.00950001644884,78.63183327302083,0.7679333355265154,2.765083330591856,22.7,90.36,1
36.13222112401311,25.399791460752457,310.6298247329342,81.67153258244265,1.024074074,5.3347235949836165,25.63,88.66,1
33.98034009445051,25.819659905549486,276.7948985832423,85.02808557935641,0.5,4.679489858324229,25.63,88.66,1
34.38199165992109,24.936652766535158,622.3601668015781,87.45338893385937,1.3913138731492176,6.609322213228125,24.88,91.93,1
32.74603905323231,22.765097633080774,365.6429585555421,85.4603905323231,1.0571757395453996,3.9873710057069545,20.87,92.26,1
37.61311416875049,25.2,392.06769932066294,86.89593804076023,2.3312185877719327,6.049323006793371,24.35,88.56,1
35.23993701593133,24.87145106573881,462.00314920343334,85.0,1.4429021314776191,4.617160852591048,21.46,91.98,1
34.649966569673175,25.816677810108942,448.265908912592,85.0,1.1300066860653644,4.786671124043576,24.88,89.36,1
35.36597336625622,25.96597336625622,375.0428450480307,85.0,1.968177969827954,6.093635593965591,22.34,91.79,1
34.037965119321306,25.20506201590951,588.5950387272394,87.94937984090492,0.6075930238642611,5.115186047728522,25.63,88.66,1
34.637747696717454,25.82587516452018,673.4900921313019,88.74124835479817,2.4964993419192725,5.803500658080728,22.29,91.13,1
32.471151676467635,25.0,633.484035833417,86.61858612744606,1.485575838233818,6.274201791670849,22.83,91.08,1
32.61006375228549,24.80609499789032,345.6250875720808,86.0,3.8637137452532158,6.025301247011284,22.34,91.79,1
34.45310581240571,25.06459612506286,489.248464992457,87.64596125062859,0.917701937468571,6.582298062531429,22.67,92.2,1
32.721225160776285,25.84134105994455,340.79884100831737,84.41341059944551,1.3173178801108978,5.006705299722755,23.26,90.67,1
34.21566652799389,25.90956859482209,606.056762381074,86.83911776941716,1.2321764461165685,5.654784297411046,24.88,89.36,1
33.51532630584108,26.01794385882009,435.94575388025504,89.8205614117991,2.607663152920541,6.333270164661172,22.8,89.58,1
35.40575179517793,24.57721162449287,424.99781194795423,87.65708034137012,2.4314160682740242,6.031416068274024,23.01,91.37,1
33.58063665746198,25.661273314923957,699.4164635370728,86.19363342538021,3.6193633425380214,6.722546629847915,21.46,91.98,1
33.48095678160366,26.0,522.5314306517379,88.1984053639939,1.2579269731920752,5.838883754795733,21.98,90.22,1
35.039571892877355,24.626738017853775,488.13904142830194,86.53476035707548,1.6139041428301923,5.787166124976418,22.5,91.46,1
35.16846909267747,25.315765453661264,526.5435393821502,86.15765453661265,1.4614115154462448,5.547296360983797,24.75,90.41,1
